question,Canada leading at halftime?,Canada vs. Morocco: 1st Half O/U 0.5,Canada vs. Morocco: 1st Half O/U 1.5,Canada vs. Morocco: Both Teams to Score,Canada vs. Morocco: Canada O/U 0.5,Canada vs. Morocco: Canada O/U 1.5,Canada vs. Morocco: Canada O/U 2.5,Canada vs. Morocco: Draw at halftime?,Canada vs. Morocco: Morocco O/U 0.5,Canada vs. Morocco: Morocco O/U 1.5,Canada vs. Morocco: Morocco O/U 2.5,Canada vs. Morocco: O/U 0.5,Canada vs. Morocco: O/U 1.5,Canada vs. Morocco: O/U 2.5,Canada vs. Morocco: O/U 3.5,Canada vs. Morocco: O/U 4.5,Canada vs. Morocco: O/U 5.5,Canada vs. Morocco: Team to Advance,Detroit Tigers vs. Texas Rangers,Detroit Tigers vs. Texas Rangers: O/U 8.5,Exact Score: Canada 0 - 0 Morocco?,Exact Score: Canada 0 - 1 Morocco?,Exact Score: Canada 0 - 2 Morocco?,Exact Score: Canada 0 - 3 Morocco?,Exact Score: Canada 1 - 0 Morocco?,Exact Score: Canada 1 - 1 Morocco?,Exact Score: Canada 1 - 2 Morocco?,Exact Score: Canada 1 - 3 Morocco?,Exact Score: Canada 2 - 0 Morocco?,Exact Score: Canada 2 - 1 Morocco?,Exact Score: Canada 2 - 2 Morocco?,Exact Score: Canada 2 - 3 Morocco?,Exact Score: Canada 3 - 1 Morocco?,Exact Score: Canada 3 - 2 Morocco?,Exact Score: Canada 3 - 3 Morocco?,Exact Score: Paraguay 0 - 0 France?,Exact Score: Paraguay 0 - 1 France?,Exact Score: Paraguay 0 - 2 France?,Exact Score: Paraguay 0 - 3 France?,Exact Score: Paraguay 1 - 0 France?,Exact Score: Paraguay 1 - 1 France?,Exact Score: Paraguay 1 - 2 France?,Exact Score: Paraguay 1 - 3 France?,Exact Score: Paraguay 2 - 0 France?,Exact Score: Paraguay 2 - 2 France?,Exact Score: Paraguay 2 - 3 France?,France leading at halftime?,Liaoning Tieren FC vs. Chongqing Tonglianglong FC: O/U 2.5,Minnesota Twins vs. New York Yankees,Morocco leading at halftime?,Paraguay leading at halftime?,Paraguay vs. France: 1st Half O/U 0.5,Paraguay vs. France: 1st Half O/U 1.5,Paraguay vs. France: 1st Half O/U 2.5,Paraguay vs. France: Both Teams to Score,Paraguay vs. France: Draw at halftime?,Paraguay vs. France: France O/U 0.5,Paraguay vs. France: France O/U 1.5,Paraguay vs. France: France O/U 2.5,Paraguay vs. France: O/U 0.5,Paraguay vs. France: O/U 1.5,Paraguay vs. France: O/U 2.5,Paraguay vs. France: O/U 3.5,Paraguay vs. France: O/U 4.5,Paraguay vs. France: O/U 5.5,Paraguay vs. France: O/U 6.5,Paraguay vs. France: Paraguay O/U 2.5,Paraguay vs. France: Team to Advance,Pittsburgh Pirates vs. Washington Nationals: O/U 10.5,Pittsburgh Pirates vs. Washington Nationals: O/U 9.5,Quito: Samuel Heredia vs Matheus Pucinelli de Almeida,Spread: Canada (-1.5),Spread: Canada (-2.5),Spread: Detroit Tigers (-1.5),Spread: France (-1.5),Spread: France (-2.5),Spread: Morocco (-1.5),Spread: Morocco (-2.5),Spread: Paraguay (-1.5),Spread: Seattle Mariners (-1.5),Toronto Blue Jays vs. Seattle Mariners,Toronto Blue Jays vs. Seattle Mariners: O/U 7.5,Will Beijing Guoan FC win on 2026-07-04?,Will Canada vs. Morocco end in a draw?,Will Canada win on 2026-07-04?,Will France win on 2026-07-04?,Will Morocco win on 2026-07-04?,Will Paraguay vs. France end in a draw?,Will Paraguay win on 2026-07-04?,Will Shanghai Haigang FC win on 2026-07-04?,Wimbledon ATP: Alex de Minaur vs Zachary Svajda,Wimbledon ATP: Frances Tiafoe vs Alexander Bublik,Wimbledon ATP: Grigor Dimitrov vs Matteo Berrettini,Wimbledon ATP: Zizou Bergs vs Arthur Fery,Wimbledon WTA: Emma Navarro vs Marta Kostyuk,Wimbledon WTA: Liudmila Samsonova vs Marie Bouzkova
Exact Score: Paraguay 0 - 1 France?,-0.03231755435787069,-0.05101608707099896,-0.024900039079958226,-0.09282463126110119,-0.01429991382420151,-0.01429991382420151,-0.028828930508419687,-0.04382553256493972,-0.024900039079958226,-0.0202768456637547,-0.01429991382420151,-0.061550596404131054,-0.10064198854022932,-0.09597888993622265,-0.08309070325752571,-0.053242988816511794,-0.0202768456637547,-0.07973204473490204,-0.057503515542428156,-0.03231755435787069,-0.02882872441009571,-0.08638733699978685,-0.08962977356922083,-0.051016594691230426,-0.06155070745287097,-0.05955051413350515,-0.061550596404131054,-0.0202768456637547,-0.035496969951600746,-0.03231755435787069,-0.03844365665136282,-0.03231755435787069,-0.035496969951600746,-0.024900039079958226,-0.024900039079958226,0.21616841799542072,1.0,0.4031332763244195,0.3768239753561863,0.2578209355674086,0.14404395656650934,0.20771092630027443,0.5120046707641751,-0.03231755435787069,-0.03231755435787069,-0.01429991382420151,0.32751465423044646,-0.01429991382420151,-0.04382553256493972,-0.041208308761467555,-0.041208308761467555,0.25787848189988155,0.17792442790612284,0.23567072272596665,0.2632361590628765,0.13020859058172587,0.4233508534025349,-0.03231755435787069,0.33208679768703486,0.20636479856289897,0.18903593253592105,0.31494273381681825,0.3408799758939554,0.4280435289459486,0.11834949372676548,0.3706223425012191,0.3583107557350029,0.324145441373293,-0.024900039079958226,-0.0202768456637547,-0.0202768456637547,-0.04382553256493972,-0.01429991382420151,-0.01429991382420151,0.17490670789193105,0.10082912595233258,-0.053243111734540216,-0.057507121467685524,-0.01429991382420151,-0.0202768456637547,-0.04382610467368889,-0.04120845924545268,-0.01429991382420151,-0.06350842204361949,-0.0814205302801959,0.09860703633532475,-0.0990960464447674,0.19208601575967776,0.4803250489935884,-0.01429991382420151,-0.01429991382420151,-0.10313615810147383,-0.09597800108066346,-0.01429991382420151,-0.0202768456637547,-0.01429991382420151
Exact Score: Paraguay 0 - 2 France?,-0.03231755435787069,-0.05101608707099896,-0.024900039079958226,-0.09282463126110119,-0.01429991382420151,-0.01429991382420151,-0.028828930508419687,-0.04382553256493972,-0.024900039079958226,-0.0202768456637547,-0.01429991382420151,-0.061550596404131054,-0.10064198854022932,-0.09597888993622265,-0.08309070325752571,-0.053242988816511794,-0.0202768456637547,-0.07973204473490204,-0.057503515542428156,0.13665708699899606,-0.02882872441009571,-0.08638733699978685,-0.08962977356922083,-0.051016594691230426,-0.06155070745287097,-0.05955051413350515,-0.061550596404131054,-0.0202768456637547,-0.035496969951600746,-0.03231755435787069,-0.03844365665136282,-0.03231755435787069,-0.035496969951600746,-0.024900039079958226,-0.024900039079958226,0.3492424189936063,0.4031332763244195,1.0,0.23546826315911135,0.2519968982641381,0.1403505217827527,0.19989629548912563,0.3768862706075264,0.3147871473833231,-0.03231755435787069,0.37179775942923926,0.339955667910466,-0.01429991382420151,-0.04382553256493972,-0.041208308761467555,0.09844207093017249,0.25342637511072347,0.3757238961402319,0.519472314018568,0.1585865947138265,0.2820962541471803,0.19917521811804328,0.32421615417254307,-0.0463205939209222,0.6401863411124358,0.30364911298678376,0.5553556035549323,-0.04382553256493972,-0.024900039079958226,0.4444567702142626,0.3644338634895281,-0.02882872441009571,0.49666114939825795,-0.024900039079958226,-0.0202768456637547,-0.0202768456637547,-0.04382553256493972,-0.01429991382420151,-0.01429991382420151,0.16861683393721497,0.09785451683824284,-0.053243111734540216,-0.057507121467685524,-0.01429991382420151,-0.0202768456637547,-0.04382610467368889,-0.04120845924545268,-0.01429991382420151,-0.06350842204361949,-0.0814205302801959,0.10457189378086362,-0.0990960464447674,0.42330066435928987,0.5705402167080469,-0.01429991382420151,-0.01429991382420151,-0.10398641496958161,-0.09597800108066346,-0.01429991382420151,-0.0202768456637547,-0.01429991382420151
Exact Score: Paraguay 0 - 3 France?,-0.03464165155963217,-0.054684877843146386,-0.026690710196610616,-0.09950005797747728,-0.015328283401188487,-0.015328283401188487,-0.03090214545477521,-0.04697721899739643,-0.026690710196610616,-0.021735042646912395,-0.015328283401188487,-0.06597696998690661,-0.10787959573525192,-0.10288115324051947,-0.08906612048108113,-0.0570719258688521,-0.021735042646912395,-0.0854659260802266,-0.06163884577452716,-0.03464165155963217,-0.03090192453501602,-0.09259982962734035,-0.09607544404415917,-0.05468542196857705,-0.0659770890216489,-0.06383305302022109,-0.06597696998690661,-0.021735042646912395,-0.03804971288573415,-0.03464165155963217,-0.041208308761467555,-0.03464165155963217,-0.03804971288573415,-0.026690710196610616,-0.026690710196610616,0.07052796767466263,0.3768239753561863,0.23546826315911135,1.0,0.24592798254191617,0.13510244108256547,0.1812812872577047,0.3446245983055799,0.13161994701043314,0.13692616824139267,-0.015328283401188487,0.3925216143389443,-0.015328283401188487,-0.04697721899739643,-0.044171779141104296,0.2097867367806018,0.2929251026051967,0.3524615751423475,0.2152059596844873,0.13357577787976815,0.1117327456344922,0.6073784144432409,-0.03464165155963217,0.298383140449679,0.18235121450462147,0.39836101541809604,0.16845137951006683,0.2008821556039461,-0.026690710196610616,-0.0380495295944487,0.15156658224317382,0.14392285223252832,0.1281495647523754,-0.026690710196610616,-0.021735042646912395,-0.021735042646912395,-0.04697721899739643,-0.015328283401188487,-0.015328283401188487,0.37626560004840837,0.22423394768608354,-0.05707205762645554,-0.06164271101769911,-0.015328283401188487,-0.021735042646912395,-0.0469778322489972,0.08210663930320342,-0.015328283401188487,-0.06807559146261101,-0.08727583803321139,0.0794636205696895,-0.10622247815731499,-0.026690710196610616,0.26060219771228166,-0.015328283401188487,-0.015328283401188487,-0.016135623034382988,-0.10288020046345513,-0.015328283401188487,-0.021735042646912395,-0.015328283401188487
Exact Score: Paraguay 1 - 0 France?,-0.017045674606016355,-0.026908088720292076,-0.013133356538493462,-0.048959721468367794,-0.007542392448457355,-0.007542392448457355,-0.015205623644794797,-0.023115479570792494,-0.013133356538493462,-0.010694884563150747,-0.007542392448457355,-0.03246444413747976,-0.0530829334844571,-0.05062341378876859,-0.043825627237412186,-0.028082652925034784,-0.010694884563150747,-0.04205412560534566,-0.030329838817135555,-0.017045674606016355,-0.01520551493963325,-0.04556441432023215,-0.04727461547224968,-0.026908356461136363,-0.03246450270938359,-0.031409514324634916,-0.03246444413747976,-0.010694884563150747,-0.018722635772318783,-0.017045674606016355,-0.0202768456637547,-0.017045674606016355,-0.018722635772318783,-0.013133356538493462,-0.013133356538493462,-0.023115479570792494,0.2578209355674086,0.2519968982641381,0.24592798254191617,1.0,0.3068221429082944,-0.024431482741241732,0.5026372362380548,-0.017045674606016355,-0.017045674606016355,-0.007542392448457355,0.0968841846129549,-0.007542392448457355,-0.023115479570792494,-0.021735042646912395,0.23230045580297903,0.11106901093958556,0.1164403687645462,-0.021735042646912395,-0.029221783482124907,-0.018722545582519238,0.4071572155796086,-0.017045674606016355,0.2137302304993073,-0.013133356538493462,0.418010158221567,0.18921929791066736,-0.023115479570792494,-0.013133356538493462,-0.018722545582519238,-0.01520551493963325,-0.01520551493963325,-0.017046066654376083,-0.013133356538493462,-0.010694884563150747,-0.010694884563150747,-0.023115479570792494,-0.007542392448457355,-0.007542392448457355,0.24935318397146727,0.23910071728605414,-0.028082717757314253,-0.030331740737927892,-0.007542392448457355,-0.010694884563150747,-0.02311578132566756,-0.02173512201866854,-0.007542392448457355,-0.0334970859771587,-0.04294470584119298,0.22419621476868498,-0.052267536823336624,-0.013133356538493462,0.1322416450520358,-0.007542392448457355,-0.007542392448457355,-0.0012556941928665796,-0.05062294496793933,-0.007542392448457355,-0.010694884563150747,-0.007542392448457355
Exact Score: Paraguay 1 - 1 France?,-0.02716766329346826,-0.04288653345322253,-0.020932149451270466,-0.0780327712770683,-0.01202118327394114,-0.01202118327394114,-0.024234961237801552,-0.036841813560413814,-0.020932149451270466,-0.017045674606016355,-0.01202118327394114,-0.05174233978544677,-0.08460441119920781,-0.08068439016744795,-0.06984997144031035,-0.04475857228820929,-0.017045674606016355,-0.06702652437962164,0.08000426412369929,0.17600045998160074,-0.024234787981811664,-0.07262127753977159,-0.07534702293477723,-0.042886960182775664,-0.05174243313826492,-0.0500609761189425,-0.05174233978544677,-0.017045674606016355,-0.029840430278369277,-0.02716766329346826,-0.03231755435787069,-0.02716766329346826,-0.029840430278369277,-0.020932149451270466,-0.020932149451270466,0.12111664987056675,0.14404395656650934,0.1403505217827527,0.13510244108256547,0.3068221429082944,1.0,0.10129981591404894,0.13337035850458387,-0.02716766329346826,0.5912603495860166,-0.01202118327394114,-0.004382546236596477,-0.01202118327394114,-0.036841813560413814,-0.03464165155963217,-0.03464165155963217,0.12651053567557724,0.15672652918072452,-0.03464165155963217,0.3235758369773391,-0.02984028653245348,0.2456038868949068,0.178196872125115,-0.038939280035297855,-0.020932149451270466,0.09530193796584037,-0.04095005146969703,0.1162563894573058,-0.020932149451270466,-0.02984028653245348,-0.024234787981811664,-0.024234787981811664,-0.0271682881462874,-0.020932149451270466,-0.017045674606016355,-0.017045674606016355,-0.036841813560413814,-0.01202118327394114,-0.01202118327394114,0.23143474256177085,0.615656795673087,-0.04475867561891224,-0.04834320368769385,-0.01202118327394114,-0.017045674606016355,-0.036842294502062195,-0.03464177806358089,-0.01202118327394114,-0.05338818053106577,-0.06844594511494285,0.1315943758584549,-0.08330481922341587,-0.020932149451270466,0.049794130444851856,-0.01202118327394114,-0.01202118327394114,0.045352703260572405,-0.08068364295346384,-0.01202118327394114,-0.017045674606016355,-0.01202118327394114
Exact Score: Paraguay 1 - 2 France?,-0.038939280035297855,-0.06146906039871681,-0.030001948287532405,-0.1118439926122997,-0.01722990368377298,-0.01722990368377298,-0.03473585240252256,-0.0528051926932596,-0.030001948287532405,-0.024431482741241732,-0.01722990368377298,-0.07416204466401245,-0.12126309224023332,-0.11564454510752306,-0.10011562529287277,-0.06415224458151061,-0.024431482741241732,-0.09606879231451247,-0.06928573461733457,-0.038939280035297855,-0.03473560407555254,-0.10408772488438953,-0.10799452253917961,-0.061469672028115666,-0.07416217846615397,-0.07175215427542961,-0.07416204466401245,-0.024431482741241732,-0.042770143991830385,-0.038939280035297855,-0.0463205939209222,-0.038939280035297855,-0.042770143991830385,-0.030001948287532405,-0.030001948287532405,0.490116626831971,0.20771092630027443,0.19989629548912563,0.1812812872577047,-0.024431482741241732,0.10129981591404894,1.0,0.17026070903806742,0.39089268373211594,-0.038939280035297855,-0.01722990368377298,0.4350781790555594,-0.01722990368377298,-0.0528051926932596,-0.04965171116833011,0.073939016446172,0.39226605476522736,0.2080317986877257,0.1775114351134426,0.1069383621046352,0.23236069999404663,-0.030001948287532405,0.10429958267232374,0.15511457595086228,0.3419798796866348,0.13874140757496337,0.4459464581747764,0.2719545032745629,0.1639365717538499,0.22238859100196348,0.45755428521955344,0.45924511885709357,0.5514258522028418,-0.030001948287532405,-0.024431482741241732,-0.024431482741241732,-0.0528051926932596,-0.01722990368377298,-0.01722990368377298,0.3582809560925011,-0.04965189248582625,-0.06415239268490598,-0.06929007938092122,0.32392218925493205,-0.024431482741241732,-0.05280588202459167,0.06390382458823934,-0.01722990368377298,-0.07652102022237674,-0.09810324117025448,0.3083573930341871,-0.11940039336435485,-0.030001948287532405,0.5323804366106681,-0.01722990368377298,-0.01722990368377298,-0.12398373102826939,-0.11564347412934362,-0.01722990368377298,-0.024431482741241732,-0.01722990368377298
Exact Score: Paraguay 1 - 3 France?,-0.03464165155963217,-0.054684877843146386,-0.026690710196610616,-0.09950005797747728,-0.015328283401188487,-0.015328283401188487,-0.03090214545477521,-0.04697721899739643,-0.026690710196610616,-0.021735042646912395,-0.015328283401188487,-0.06597696998690661,-0.10787959573525192,-0.10288115324051947,-0.08906612048108113,-0.0570719258688521,-0.021735042646912395,-0.0854659260802266,-0.06163884577452716,-0.03464165155963217,-0.03090192453501602,-0.09259982962734035,-0.09607544404415917,-0.05468542196857705,-0.0659770890216489,-0.06383305302022109,-0.06597696998690661,-0.021735042646912395,-0.03804971288573415,-0.03464165155963217,-0.041208308761467555,-0.03464165155963217,-0.03804971288573415,-0.026690710196610616,-0.026690710196610616,0.32508456485499904,0.5120046707641751,0.3768862706075264,0.3446245983055799,0.5026372362380548,0.13337035850458387,0.17026070903806742,1.0,0.12814661739638536,-0.03464165155963217,-0.015328283401188487,0.3882908880120575,-0.015328283401188487,-0.04697721899739643,-0.044171779141104296,0.0876424189307625,0.3697284772933469,0.16385384292544722,0.34279871457785566,0.13061316296249867,0.10851162143602035,0.19134226502940563,-0.03464165155963217,0.07392588107284705,0.1778556892422294,0.5148604524029544,0.2907965088433624,0.1957315081359776,0.18684673976701355,0.11649732517806514,0.14764252833396543,0.15156658224317382,0.12464866124558807,-0.026690710196610616,-0.021735042646912395,-0.021735042646912395,-0.04697721899739643,-0.015328283401188487,-0.015328283401188487,0.2898257527980646,0.2257019635640362,-0.05707205762645554,-0.06164271101769911,-0.015328283401188487,-0.021735042646912395,-0.0469778322489972,-0.044171940447053394,-0.015328283401188487,-0.06807559146261101,-0.08727583803321139,0.34436670127397606,-0.10622247815731499,0.19128342307570942,0.37212115619276254,-0.015328283401188487,-0.015328283401188487,-0.11539495814210304,-0.10288020046345513,-0.015328283401188487,-0.021735042646912395,-0.015328283401188487
Exact Score: Paraguay 2 - 0 France?,-0.02716766329346826,-0.04288653345322253,-0.020932149451270466,-0.0780327712770683,-0.01202118327394114,-0.01202118327394114,-0.024234961237801552,-0.036841813560413814,-0.020932149451270466,-0.017045674606016355,-0.01202118327394114,-0.05174233978544677,-0.08460441119920781,-0.08068439016744795,-0.06984997144031035,-0.04475857228820929,-0.017045674606016355,-0.06702652437962164,-0.048340172376531855,-0.02716766329346826,-0.024234787981811664,-0.07262127753977159,-0.07534702293477723,-0.042886960182775664,-0.05174243313826492,-0.0500609761189425,-0.05174233978544677,-0.017045674606016355,-0.029840430278369277,-0.02716766329346826,-0.03231755435787069,-0.02716766329346826,-0.029840430278369277,-0.020932149451270466,-0.020932149451270466,0.2808857985535465,-0.03231755435787069,0.3147871473833231,0.13161994701043314,-0.017045674606016355,-0.02716766329346826,0.39089268373211594,0.12814661739638536,1.0,-0.02716766329346826,0.4375710711714575,0.365980802879872,-0.01202118327394114,-0.036841813560413814,-0.03464165155963217,0.1263137257794736,0.41449650303234903,0.47734280585878025,0.2892394616067595,-0.04657413642032069,-0.02984028653245348,-0.020932149451270466,0.17389604415823368,0.11375214440787647,0.23449914164809527,0.5190906524396833,0.23305877777765718,0.28753941708720854,-0.020932149451270466,0.5272731264750352,0.20112309497074918,0.2108811233591929,0.37922330330414666,-0.020932149451270466,-0.017045674606016355,-0.017045674606016355,-0.036841813560413814,-0.01202118327394114,-0.01202118327394114,0.4023195450989246,-0.03464177806358089,-0.04475867561891224,-0.04834320368769385,-0.01202118327394114,-0.017045674606016355,-0.036842294502062195,-0.03464177806358089,-0.01202118327394114,-0.05338818053106577,-0.06844594511494285,0.1298164450195009,-0.08330481922341587,0.23726056101133164,0.38815590501292946,-0.01202118327394114,-0.01202118327394114,-0.06396521251730156,-0.08068364295346384,-0.01202118327394114,-0.017045674606016355,-0.01202118327394114
Exact Score: Paraguay 2 - 2 France?,-0.02716766329346826,-0.04288653345322253,-0.020932149451270466,-0.0780327712770683,-0.01202118327394114,-0.01202118327394114,-0.024234961237801552,-0.036841813560413814,-0.020932149451270466,-0.017045674606016355,-0.01202118327394114,-0.05174233978544677,-0.08460441119920781,-0.08068439016744795,-0.06984997144031035,-0.04475857228820929,-0.017045674606016355,-0.06702652437962164,0.07867426996307512,0.178196872125115,-0.024234787981811664,-0.07262127753977159,-0.07534702293477723,-0.042886960182775664,-0.05174243313826492,-0.0500609761189425,-0.05174233978544677,-0.017045674606016355,-0.029840430278369277,-0.02716766329346826,-0.03231755435787069,-0.02716766329346826,-0.029840430278369277,-0.020932149451270466,-0.020932149451270466,-0.036841813560413814,-0.03231755435787069,-0.03231755435787069,0.13692616824139267,-0.017045674606016355,0.5912603495860166,-0.038939280035297855,-0.03464165155963217,-0.02716766329346826,1.0,-0.01202118327394114,0.01544394016926972,-0.01202118327394114,-0.036841813560413814,-0.03464165155963217,-0.03464165155963217,0.020524467256966116,0.26587991356592416,-0.03464165155963217,0.443288617257719,-0.02984028653245348,-0.020932149451270466,-0.02716766329346826,0.10132453926645231,-0.020932149451270466,-0.04095005146969703,-0.04095005146969703,-0.036841813560413814,-0.020932149451270466,-0.02984028653245348,-0.024234787981811664,-0.024234787981811664,-0.0271682881462874,-0.020932149451270466,-0.017045674606016355,-0.017045674606016355,-0.036841813560413814,-0.01202118327394114,-0.01202118327394114,0.33596153924374655,0.6130311688436647,-0.04475867561891224,-0.04834320368769385,-0.01202118327394114,-0.017045674606016355,-0.036842294502062195,-0.03464177806358089,-0.01202118327394114,-0.05338818053106577,-0.06844594511494285,-0.03464215758374257,-0.08330481922341587,-0.020932149451270466,-0.05658423914187711,-0.01202118327394114,-0.01202118327394114,0.07056965128581835,-0.08068364295346384,-0.01202118327394114,-0.017045674606016355,-0.01202118327394114
Exact Score: Paraguay 2 - 3 France?,-0.01202118327394114,-0.01897648955142732,-0.009262084933588906,-0.0345280429443741,-0.005319148936170213,-0.005319148936170213,-0.010723517423249099,-0.016301813967952983,-0.009262084933588906,-0.007542392448457355,-0.005319148936170213,-0.02289501834826318,-0.037435870793277856,-0.03570133474755844,-0.030907306944039006,-0.0198048317495847,-0.007542392448457355,-0.029657984386770357,-0.02138962285254425,-0.01202118327394114,-0.010723440760711534,-0.03213355810042108,-0.03333964949656048,-0.018976678371279476,-0.022895059655140552,-0.02215104634865242,-0.02289501834826318,-0.007542392448457355,-0.013203832713716807,-0.01202118327394114,-0.01429991382420151,-0.01202118327394114,-0.013203832713716807,-0.009262084933588906,-0.009262084933588906,-0.016301813967952983,-0.01429991382420151,0.37179775942923926,-0.015328283401188487,-0.007542392448457355,-0.01202118327394114,-0.01722990368377298,-0.015328283401188487,0.4375710711714575,-0.01202118327394114,1.0,0.1437285561188281,-0.005319148936170213,-0.016301813967952983,-0.015328283401188487,-0.015328283401188487,0.18390428693015665,0.2254103679465724,0.3448863765267409,-0.020608184947169136,-0.01320376910883552,-0.009262084933588906,0.4375710711714575,-0.01722990368377298,-0.009262084933588906,0.28991411943059736,0.28332516217081105,-0.016301813967952983,-0.009262084933588906,0.4049155860042893,-0.010723440760711534,-0.010723440760711534,-0.012021459759635807,-0.009262084933588906,-0.007542392448457355,-0.007542392448457355,-0.016301813967952983,-0.005319148936170213,-0.005319148936170213,0.18892871699666608,-0.015328339376821576,-0.019804877471489613,-0.0213909641510816,-0.005319148936170213,-0.007542392448457355,-0.01630202677564413,-0.015328339376821576,-0.005319148936170213,-0.0236232721192661,-0.03028605153475473,-0.015328507307400308,-0.036860825631918906,0.5680745425934529,0.21532222758440875,-0.005319148936170213,-0.005319148936170213,-0.053465551908832884,-0.035701004119335064,-0.005319148936170213,-0.007542392448457355,-0.005319148936170213
France leading at halftime?,-0.07669455914043834,-0.1210690717389506,-0.05909164717942186,-0.22028721892472333,-0.03393590908361219,-0.03393590908361219,-0.0684155147183996,-0.1040047728223094,-0.05909164717942186,-0.04812009354790912,-0.03393590908361219,-0.14606909309324692,-0.2388390178488277,-0.2277727630294686,-0.19718710099277423,-0.12635385429798676,-0.04812009354790912,-0.1892164844094942,0.06211488916463655,0.20090012061922977,-0.06841502561517347,-0.20501052317102567,-0.21270532706861736,-0.12107027640033777,-0.1460693566290967,-0.14132258825901267,-0.14606909309324692,-0.04812009354790912,-0.08423980450724858,-0.07669455914043834,-0.09123274818301921,-0.07669455914043834,-0.08423980450724858,-0.05909164717942186,-0.05909164717942186,0.39724449800042977,0.32751465423044646,0.339955667910466,0.3925216143389443,0.0968841846129549,-0.004382546236596477,0.4350781790555594,0.3882908880120575,0.365980802879872,0.01544394016926972,0.1437285561188281,1.0,-0.03393590908361219,-0.1040047728223094,-0.09779369559918798,0.37767602609477874,0.7190546182397144,0.6871457162824764,0.30681896933943803,0.27949050495384986,0.35977625549799175,0.15757159533693124,0.3234252286391084,0.4669919408056086,0.2757978030197978,0.41429169079735956,0.42402907139204726,0.4658149234891502,0.2749456670142018,0.2887770984142673,0.31983438912316,0.32292190195048653,0.32574334402850846,-0.05909164717942186,-0.04812009354790912,-0.04812009354790912,-0.1040047728223094,-0.03393590908361219,0.16369085557977645,0.5917920855607036,0.03678690848736177,-0.12635414600149553,-0.1364733011526796,0.1377398662805436,0.09406856756128763,-0.030424589622381204,0.03908109669895337,-0.03393590908361219,-0.15071531640060687,-0.19322352198038564,0.2997543825131052,-0.23517025794963614,0.24665965600830364,0.6314143147742076,-0.03393590908361219,-0.03393590908361219,-0.22795742912463435,-0.2277706536376348,-0.03393590908361219,-0.04812009354790912,-0.03393590908361219
